date,shift,airline,flight number,aircraft type,route,loading supervisor id,scheduled arrival time,scheduled departure time,actual arrival time,actual departure time,conveyor belt on,conveyor belt off,h-loader on,h-loader off,cargo doors open,cargo doors closed,first trolley out,last trolley out,baggage at aircraft
07-01-26,Shift A,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,2,11:45:00,12:20:00,11:38:00,12:11:00,11:44:00,11:54:00,,,11:43:00,11:56:00,11:45:00,11:48:00,47
07-01-26,Shift A,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,3,13:10:00,13:45:00,13:19:00,13:38:00,13:22:00,13:25:00,,,13:21:00,13:27:00,13:23:00,13:35:00,65
07-01-26,Shift A,South African Airways,SA62,A320,JNB-JNB via LUN,4,12:40:00,13:30:00,12:53:00,13:42:00,12:58:00,13:30:00,,,12:57:00,13:32:00,12:59:00,13:06:00,191
07-01-26,Shift A,Air Tanzania,TC212,A220,DAR-HRE via LUN,5,12:20:00,13:10:00,12:39:00,12:39:00,12:45:00,12:49:00,,,12:44:00,12:51:00,12:46:00,12:51:00,43
07-01-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,11:59:00,12:26:00,12:05:00,12:15:00,,,12:04:00,12:17:00,12:06:00,12:19:00,184
07-01-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,15:14:00,16:10:00,15:18:00,16:00:00,,,15:17:00,16:02:00,15:19:00,15:26:00,177
07-01-26,Shift A,Ethiopian Airways,ET873,B777,ADD-ADD via LUN,1,13:10:00,15:10:00,13:18:00,15:25:00,13:22:00,15:08:00,13:23:00,15:07:00,13:21:00,15:10:00,13:23:00,13:33:00,103
07-01-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:54:00,10:36:00,9:57:00,10:28:00,,,9:56:00,10:30:00,9:58:00,10:11:00,48
07-01-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:37:00,14:35:00,13:43:00,14:26:00,,,13:42:00,14:28:00,13:44:00,13:51:00,109
07-01-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,7:43:00,10:02:00,7:46:00,9:49:00,7:47:00,9:48:00,7:45:00,9:51:00,7:47:00,7:54:00,103
07-01-26,Shift A,Qatar Airways,QR1456,B787,HRE-DOH via LUN,5,15:00:00,16:30:00,15:20:00,16:24:00,15:25:00,16:09:00,15:26:00,16:08:00,15:24:00,16:11:00,15:26:00,15:37:00,122
07-01-26,Shift A,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,6,1:20:00,2:20:00,1:31:00,2:25:00,1:35:00,2:10:00,,,1:34:00,2:12:00,1:36:00,1:43:00,143
07-01-26,Shift A,Kenya Airways,KQ704,B737,NBO-HRE via LUN,7,17:20:00,18:10:00,17:09:00,18:21:00,17:13:00,18:05:00,,,17:12:00,18:07:00,17:14:00,17:25:00,131
07-01-26,Shift A,Kenya Airways,KQ706,B737,NBO-HRE via LUN,1,9:10:00,10:00:00,9:29:00,10:05:00,9:33:00,9:48:00,,,9:32:00,9:50:00,9:34:00,9:49:00,39
08-01-26,Shift B,Air Botswana,BP312,E175,GBE-HRE via LUN,8,8:50:00,9:40:00,9:06:00,9:37:00,9:12:00,9:25:00,,,9:11:00,9:27:00,9:13:00,9:24:00,44
08-01-26,Shift B,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,9,11:45:00,12:20:00,11:58:00,12:21:00,12:03:00,12:08:00,,,12:02:00,12:10:00,12:04:00,12:09:00,173
08-01-26,Shift B,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,10,13:10:00,13:45:00,13:01:00,13:59:00,13:06:00,13:45:00,,,13:05:00,13:47:00,13:07:00,13:21:00,189
08-01-26,Shift B,South African Airways,SA62,A320,JNB-JNB via LUN,12,12:40:00,13:30:00,12:28:00,13:25:00,12:32:00,13:16:00,,,12:31:00,13:18:00,12:33:00,12:47:00,182
08-01-26,Shift B,Air Tanzania,TC212,A220,DAR-HRE via LUN,13,12:20:00,13:10:00,12:05:00,13:09:00,12:09:00,12:55:00,,,12:08:00,12:57:00,12:10:00,12:23:00,94
08-01-26,Shift B,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,14,11:45:00,12:30:00,11:54:00,12:48:00,11:58:00,12:38:00,,,11:57:00,12:40:00,11:59:00,12:14:00,101
08-01-26,Shift B,RwandAir,WB112,B737,KGL-HRE via LUN,8,15:00:00,15:50:00,15:04:00,15:59:00,15:10:00,15:47:00,,,15:09:00,15:49:00,15:11:00,15:15:00,169
08-01-26,Shift B,Ethiopian Airways,ET873,A350,ADD-ADD via LUN,9,13:10:00,15:10:00,13:27:00,15:25:00,13:31:00,15:14:00,13:32:00,15:13:00,13:30:00,15:16:00,13:32:00,13:37:00,114
08-01-26,Shift B,Airlink,4Z166,E135,JNB-JNB via LUN,10,9:40:00,10:15:00,10:00:00,10:08:00,10:03:00,9:53:00,,,10:02:00,9:55:00,10:04:00,10:15:00,48
08-01-26,Shift B,Airlink,4Z162,E195,JNB-JNB via LUN,12,13:30:00,14:15:00,13:33:00,14:06:00,13:37:00,13:53:00,,,13:36:00,13:55:00,13:38:00,13:52:00,120
08-01-26,Shift B,Qatar Airways,QR1455,B787,DOH-HRE via LUN,13,7:50:00,9:40:00,7:55:00,9:54:00,8:01:00,9:41:00,8:02:00,9:40:00,8:00:00,9:43:00,8:02:00,8:11:00,159
08-01-26,Shift B,Qatar Airways,QR1456,B787,HRE-DOH via LUN,14,15:00:00,16:30:00,14:58:00,16:31:00,15:04:00,16:22:00,15:05:00,16:21:00,15:03:00,16:24:00,15:05:00,15:11:00,162
08-01-26,Shift B,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,8,1:20:00,2:20:00,1:29:00,2:33:00,1:35:00,2:24:00,,,1:34:00,2:26:00,1:36:00,1:43:00,191
08-01-26,Shift B,Kenya Airways,KQ704,E195,NBO-HRE via LUN,9,17:20:00,18:10:00,17:13:00,18:00:00,17:16:00,17:43:00,,,17:15:00,17:45:00,17:17:00,17:23:00,56
08-01-26,Shift B,Kenya Airways,KQ706,B737,NBO-HRE via LUN,10,9:10:00,10:00:00,9:22:00,9:58:00,9:25:00,9:49:00,,,9:24:00,9:51:00,9:26:00,9:42:00,126
09-01-26,Shift B,Air Botswana,BP312,E175,GBE-HRE via LUN,8,8:50:00,9:40:00,9:04:00,9:57:00,9:08:00,9:43:00,,,9:07:00,9:45:00,9:09:00,9:22:00,128
09-01-26,Shift B,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,9,11:45:00,12:20:00,12:05:00,12:38:00,12:11:00,12:26:00,,,12:10:00,12:28:00,12:12:00,12:18:00,67
09-01-26,Shift B,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,10,13:10:00,13:45:00,13:22:00,13:35:00,13:28:00,13:25:00,,,13:27:00,13:27:00,13:29:00,13:40:00,88
09-01-26,Shift B,South African Airways,SA62,A320,JNB-JNB via LUN,12,12:40:00,13:30:00,12:51:00,13:54:00,12:56:00,13:47:00,,,12:55:00,13:49:00,12:57:00,13:01:00,165
09-01-26,Shift B,Air Tanzania,TC212,A220,DAR-HRE via LUN,13,12:20:00,13:10:00,12:35:00,13:23:00,12:38:00,13:07:00,,,12:37:00,13:09:00,12:39:00,12:52:00,196
09-01-26,Shift B,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,14,11:45:00,12:30:00,11:35:00,12:29:00,11:40:00,12:15:00,,,11:39:00,12:17:00,11:41:00,11:53:00,40
09-01-26,Shift B,RwandAir,WB112,B737,KGL-HRE via LUN,8,15:00:00,15:50:00,15:18:00,15:18:00,15:22:00,15:31:00,,,15:21:00,15:33:00,15:23:00,15:38:00,189
09-01-26,Shift B,Ethiopian Airways,ET873,B787,ADD-ADD via LUN,9,13:10:00,15:10:00,12:59:00,15:34:00,13:04:00,15:18:00,13:05:00,15:17:00,13:03:00,15:20:00,13:05:00,13:09:00,107
09-01-26,Shift B,Airlink,4Z166,E135,JNB-JNB via LUN,10,9:40:00,10:15:00,9:59:00,10:05:00,10:05:00,9:51:00,,,10:04:00,9:53:00,10:06:00,10:17:00,140
09-01-26,Shift B,Airlink,4Z162,E195,JNB-JNB via LUN,12,13:30:00,14:15:00,13:36:00,14:31:00,13:41:00,14:20:00,,,13:40:00,14:22:00,13:42:00,13:50:00,62
09-01-26,Shift B,Qatar Airways,QR1455,B787,DOH-HRE via LUN,13,7:50:00,9:40:00,7:37:00,7:37:00,7:42:00,9:42:00,7:43:00,9:41:00,7:41:00,9:44:00,7:43:00,7:57:00,141
09-01-26,Shift B,Qatar Airways,QR1456,B787,HRE-DOH via LUN,14,15:00:00,16:30:00,14:55:00,16:23:00,15:00:00,16:07:00,15:01:00,16:06:00,14:59:00,16:09:00,15:01:00,15:05:00,93
09-01-26,Shift B,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,8,1:20:00,2:20:00,1:36:00,2:15:00,1:40:00,2:00:00,,,1:39:00,2:02:00,1:41:00,1:47:00,91
09-01-26,Shift B,Kenya Airways,KQ704,B737,NBO-HRE via LUN,9,17:20:00,18:10:00,17:13:00,18:17:00,17:18:00,18:06:00,,,17:17:00,18:08:00,17:19:00,17:23:00,48
09-01-26,Shift B,Kenya Airways,KQ706,E195,NBO-HRE via LUN,10,9:10:00,10:00:00,9:04:00,10:18:00,9:09:00,10:09:00,,,9:08:00,10:11:00,9:10:00,9:18:00,199
10-01-26,Shift B,Air Botswana,BP312,E175,GBE-HRE via LUN,8,8:50:00,9:40:00,8:50:00,10:01:00,8:54:00,9:46:00,,,8:53:00,9:48:00,8:55:00,9:00:00,107
10-01-26,Shift B,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,9,11:45:00,12:20:00,11:35:00,12:19:00,11:39:00,12:05:00,,,11:38:00,12:07:00,11:40:00,11:51:00,118
10-01-26,Shift B,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,10,13:10:00,13:45:00,13:10:00,14:03:00,13:14:00,13:53:00,,,13:13:00,13:55:00,13:15:00,13:29:00,108
10-01-26,Shift B,South African Airways,SA62,A320,JNB-JNB via LUN,12,12:40:00,13:30:00,12:28:00,13:36:00,12:31:00,13:29:00,,,12:30:00,13:31:00,12:32:00,12:40:00,138
10-01-26,Shift B,Air Tanzania,TC212,A220,DAR-HRE via LUN,13,12:20:00,13:10:00,12:30:00,13:30:00,12:35:00,13:16:00,,,12:34:00,13:18:00,12:36:00,12:48:00,79
10-01-26,Shift B,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,14,11:45:00,12:30:00,11:54:00,12:44:00,12:00:00,12:33:00,,,11:59:00,12:35:00,12:01:00,12:06:00,155
10-01-26,Shift B,RwandAir,WB112,B737,KGL-HRE via LUN,8,15:00:00,15:50:00,15:12:00,15:40:00,15:17:00,15:26:00,,,15:16:00,15:28:00,15:18:00,15:28:00,193
10-01-26,Shift B,Ethiopian Airways,ET873,B777,ADD-ADD via LUN,9,13:10:00,15:10:00,13:28:00,15:02:00,13:31:00,14:47:00,13:32:00,14:46:00,13:30:00,14:49:00,13:32:00,13:48:00,110
10-01-26,Shift B,Airlink,4Z166,E135,JNB-JNB via LUN,10,9:40:00,10:15:00,9:52:00,10:22:00,9:57:00,10:11:00,,,9:56:00,10:13:00,9:58:00,10:06:00,45
10-01-26,Shift B,Airlink,4Z162,E195,JNB-JNB via LUN,12,13:30:00,14:15:00,13:31:00,14:30:00,13:37:00,14:13:00,,,13:36:00,14:15:00,13:38:00,13:44:00,192
10-01-26,Shift B,Qatar Airways,QR1455,B787,DOH-HRE via LUN,13,7:50:00,9:40:00,7:47:00,10:03:00,7:52:00,9:46:00,7:53:00,9:45:00,7:51:00,9:48:00,7:53:00,7:59:00,100
10-01-26,Shift B,Qatar Airways,QR1456,B787,HRE-DOH via LUN,14,15:00:00,16:30:00,15:20:00,16:20:00,15:23:00,16:12:00,15:24:00,16:11:00,15:22:00,16:14:00,15:24:00,15:30:00,125
10-01-26,Shift B,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,8,1:20:00,2:20:00,1:11:00,2:43:00,1:14:00,2:26:00,,,1:13:00,2:28:00,1:15:00,1:28:00,109
10-01-26,Shift B,Kenya Airways,KQ704,E195,NBO-HRE via LUN,9,17:20:00,18:10:00,17:23:00,18:16:00,17:27:00,18:09:00,,,17:26:00,18:11:00,17:28:00,17:33:00,178
10-01-26,Shift B,Kenya Airways,KQ706,E195,NBO-HRE via LUN,10,9:10:00,10:00:00,8:58:00,10:03:00,9:01:00,9:55:00,,,9:00:00,9:57:00,9:02:00,9:09:00,174
11-01-26,Shift B,Air Botswana,BP312,E175,GBE-HRE via LUN,8,8:50:00,9:40:00,8:43:00,9:54:00,8:47:00,9:46:00,,,8:46:00,9:48:00,8:48:00,8:55:00,84
11-01-26,Shift B,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,9,11:45:00,12:20:00,11:48:00,12:39:00,11:51:00,12:22:00,,,11:50:00,12:24:00,11:52:00,12:05:00,90
11-01-26,Shift B,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,10,13:10:00,13:45:00,13:22:00,13:55:00,13:27:00,13:46:00,,,13:26:00,13:48:00,13:28:00,13:33:00,90
11-01-26,Shift B,South African Airways,SA62,A320,JNB-JNB via LUN,12,12:40:00,13:30:00,12:28:00,13:44:00,12:34:00,13:32:00,,,12:33:00,13:34:00,12:35:00,12:38:00,86
11-01-26,Shift B,Air Tanzania,TC212,A220,DAR-HRE via LUN,13,12:20:00,13:10:00,12:21:00,13:11:00,12:27:00,13:03:00,,,12:26:00,13:05:00,12:28:00,12:38:00,71
11-01-26,Shift B,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,14,11:45:00,12:30:00,11:55:00,12:31:00,12:01:00,12:23:00,,,12:00:00,12:25:00,12:02:00,12:07:00,158
11-01-26,Shift B,RwandAir,WB112,B737,KGL-HRE via LUN,8,15:00:00,15:50:00,15:12:00,15:53:00,15:15:00,15:39:00,,,15:14:00,15:41:00,15:16:00,15:26:00,46
11-01-26,Shift B,Ethiopian Airways,ET873,A350,ADD-ADD via LUN,9,13:10:00,15:10:00,12:59:00,15:04:00,13:04:00,14:50:00,13:05:00,14:49:00,13:03:00,14:52:00,13:05:00,13:09:00,147
11-01-26,Shift B,Airlink,4Z166,E135,JNB-JNB via LUN,10,9:40:00,10:15:00,9:34:00,10:05:00,9:37:00,9:48:00,,,9:36:00,9:50:00,9:38:00,9:50:00,88
11-01-26,Shift B,Airlink,4Z162,E195,JNB-JNB via LUN,12,13:30:00,14:15:00,13:24:00,14:26:00,13:30:00,14:10:00,,,13:29:00,14:12:00,13:31:00,13:34:00,151
11-01-26,Shift B,Qatar Airways,QR1455,B787,DOH-HRE via LUN,13,7:50:00,9:40:00,8:06:00,10:00:00,8:12:00,9:47:00,8:13:00,9:46:00,8:11:00,9:49:00,8:13:00,8:17:00,158
11-01-26,Shift B,Qatar Airways,QR1456,B787,HRE-DOH via LUN,14,15:00:00,16:30:00,14:59:00,16:20:00,15:05:00,16:06:00,15:06:00,16:05:00,15:04:00,16:08:00,15:06:00,15:10:00,165
11-01-26,Shift B,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,8,1:20:00,2:20:00,1:39:00,2:32:00,1:44:00,2:15:00,,,1:43:00,2:17:00,1:45:00,1:53:00,122
11-01-26,Shift B,Kenya Airways,KQ704,E195,NBO-HRE via LUN,9,17:20:00,18:10:00,17:10:00,18:23:00,17:15:00,18:15:00,,,17:14:00,18:17:00,17:16:00,17:27:00,94
11-01-26,Shift B,Kenya Airways,KQ706,E195,NBO-HRE via LUN,10,9:10:00,10:00:00,9:06:00,10:25:00,9:09:00,10:12:00,,,9:08:00,10:14:00,9:10:00,9:26:00,68
12-01-26,Shift A,Air Botswana,BP312,E175,GBE-HRE via LUN,1,8:50:00,9:40:00,8:54:00,9:54:00,8:57:00,9:37:00,,,8:56:00,9:39:00,8:58:00,9:09:00,144
12-01-26,Shift A,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,2,11:45:00,12:20:00,11:35:00,12:38:00,11:39:00,12:29:00,,,11:38:00,12:31:00,11:40:00,11:45:00,69
12-01-26,Shift A,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,3,13:10:00,13:45:00,12:56:00,12:56:00,13:02:00,13:37:00,,,13:01:00,13:39:00,13:03:00,13:07:00,158
12-01-26,Shift A,South African Airways,SA62,A320,JNB-JNB via LUN,4,12:40:00,13:30:00,12:44:00,13:51:00,12:50:00,13:44:00,,,12:49:00,13:46:00,12:51:00,12:54:00,106
12-01-26,Shift A,Air Tanzania,TC212,A220,DAR-HRE via LUN,5,12:20:00,13:10:00,12:08:00,13:21:00,12:11:00,13:08:00,,,12:10:00,13:10:00,12:12:00,12:19:00,74
12-01-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,12:03:00,12:49:00,12:07:00,12:33:00,,,12:06:00,12:35:00,12:08:00,12:16:00,38
12-01-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,14:47:00,15:49:00,14:53:00,15:32:00,,,14:52:00,15:34:00,14:54:00,14:57:00,140
12-01-26,Shift A,Ethiopian Airways,ET873,B787,ADD-ADD via LUN,1,13:10:00,15:10:00,12:57:00,15:15:00,13:01:00,15:08:00,13:02:00,15:07:00,13:00:00,15:10:00,13:02:00,13:09:00,181
12-01-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:28:00,10:24:00,9:31:00,10:10:00,,,9:30:00,10:12:00,9:32:00,9:47:00,63
12-01-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:19:00,14:11:00,13:22:00,13:57:00,,,13:21:00,13:59:00,13:23:00,13:38:00,177
12-01-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,7:49:00,9:34:00,7:53:00,9:21:00,7:54:00,9:20:00,7:52:00,9:23:00,7:54:00,8:04:00,193
12-01-26,Shift A,Qatar Airways,QR1456,B787,HRE-DOH via LUN,5,15:00:00,16:30:00,15:10:00,16:40:00,15:13:00,16:23:00,15:14:00,16:22:00,15:12:00,16:25:00,15:14:00,15:29:00,159
12-01-26,Shift A,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,6,1:20:00,2:20:00,1:13:00,2:30:00,1:17:00,2:23:00,,,1:16:00,2:25:00,1:18:00,1:32:00,64
12-01-26,Shift A,Kenya Airways,KQ704,B737,NBO-HRE via LUN,7,17:20:00,18:10:00,17:09:00,18:07:00,17:14:00,17:58:00,,,17:13:00,18:00:00,17:15:00,17:25:00,63
12-01-26,Shift A,Kenya Airways,KQ706,B737,NBO-HRE via LUN,1,9:10:00,10:00:00,9:30:00,10:00:00,9:36:00,9:50:00,,,9:35:00,9:52:00,9:37:00,9:49:00,30
13-01-26,Shift A,Air Botswana,BP312,E175,GBE-HRE via LUN,1,8:50:00,9:40:00,8:43:00,9:36:00,8:49:00,9:27:00,,,8:48:00,9:29:00,8:50:00,8:53:00,144
13-01-26,Shift A,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,2,11:45:00,12:20:00,11:35:00,12:10:00,11:38:00,12:01:00,,,11:37:00,12:03:00,11:39:00,11:46:00,200
13-01-26,Shift A,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,3,13:10:00,13:45:00,13:13:00,14:01:00,13:19:00,13:52:00,,,13:18:00,13:54:00,13:20:00,13:26:00,56
13-01-26,Shift A,South African Airways,SA62,A320,JNB-JNB via LUN,4,12:40:00,13:30:00,12:42:00,13:53:00,12:48:00,13:40:00,,,12:47:00,13:42:00,12:49:00,12:55:00,64
13-01-26,Shift A,Air Tanzania,TC212,A220,DAR-HRE via LUN,5,12:20:00,13:10:00,12:07:00,13:11:00,12:13:00,12:55:00,,,12:12:00,12:57:00,12:14:00,12:18:00,180
13-01-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,11:49:00,12:42:00,11:55:00,12:35:00,,,11:54:00,12:37:00,11:56:00,12:07:00,80
13-01-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,14:57:00,15:47:00,15:00:00,15:31:00,,,14:59:00,15:33:00,15:01:00,15:12:00,158
13-01-26,Shift A,Ethiopian Airways,ET873,B787,ADD-ADD via LUN,1,13:10:00,15:10:00,13:09:00,15:29:00,13:13:00,15:18:00,13:14:00,15:17:00,13:12:00,15:20:00,13:14:00,13:19:00,69
13-01-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:32:00,10:14:00,9:38:00,10:00:00,,,9:37:00,10:02:00,9:39:00,9:44:00,60
13-01-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:17:00,14:08:00,13:22:00,13:57:00,,,13:21:00,13:59:00,13:23:00,13:30:00,131
13-01-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,7:51:00,9:51:00,7:57:00,9:44:00,7:58:00,9:43:00,7:56:00,9:46:00,7:58:00,8:02:00,33
13-01-26,Shift A,Qatar Airways,QR1456,B787,HRE-DOH via LUN,5,15:00:00,16:30:00,15:19:00,16:31:00,15:23:00,16:24:00,15:24:00,16:23:00,15:22:00,16:26:00,15:24:00,15:36:00,151
13-01-26,Shift A,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,6,1:20:00,2:20:00,1:12:00,2:14:00,1:16:00,2:00:00,,,1:15:00,2:02:00,1:17:00,1:31:00,168
13-01-26,Shift A,Kenya Airways,KQ704,B737,NBO-HRE via LUN,7,17:20:00,18:10:00,17:31:00,18:12:00,17:36:00,18:02:00,,,17:35:00,18:04:00,17:37:00,17:42:00,103
13-01-26,Shift A,Kenya Airways,KQ706,E195,NBO-HRE via LUN,1,9:10:00,10:00:00,9:01:00,10:05:00,9:07:00,9:55:00,,,9:06:00,9:57:00,9:08:00,9:17:00,76
14-01-26,Shift A,Air Botswana,BP312,E175,GBE-HRE via LUN,1,8:50:00,9:40:00,8:39:00,10:00:00,8:45:00,9:53:00,,,8:44:00,9:55:00,8:46:00,8:55:00,57
14-01-26,Shift A,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,2,11:45:00,12:20:00,11:43:00,12:39:00,11:47:00,12:26:00,,,11:46:00,12:28:00,11:48:00,11:58:00,54
14-01-26,Shift A,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,3,13:10:00,13:45:00,13:24:00,13:47:00,13:29:00,13:36:00,,,13:28:00,13:38:00,13:30:00,13:37:00,105
14-01-26,Shift A,South African Airways,SA62,A320,JNB-JNB via LUN,4,12:40:00,13:30:00,12:33:00,13:22:00,12:36:00,13:11:00,,,12:35:00,13:13:00,12:37:00,12:45:00,48
14-01-26,Shift A,Air Tanzania,TC212,A220,DAR-HRE via LUN,5,12:20:00,13:10:00,12:34:00,12:34:00,12:40:00,13:20:00,,,12:39:00,13:22:00,12:41:00,12:49:00,76
14-01-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,11:48:00,12:30:00,11:52:00,12:14:00,,,11:51:00,12:16:00,11:53:00,12:06:00,78
14-01-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,14:50:00,16:06:00,14:56:00,15:56:00,,,14:55:00,15:58:00,14:57:00,15:09:00,141
14-01-26,Shift A,Ethiopian Airways,ET873,B777,ADD-ADD via LUN,1,13:10:00,15:10:00,13:12:00,15:00:00,13:18:00,14:50:00,13:19:00,14:49:00,13:17:00,14:52:00,13:19:00,13:25:00,103
14-01-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:52:00,10:19:00,9:56:00,10:03:00,,,9:55:00,10:05:00,9:57:00,10:02:00,126
14-01-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:17:00,14:07:00,13:23:00,13:52:00,,,13:22:00,13:54:00,13:24:00,13:27:00,128
14-01-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,8:08:00,9:55:00,8:14:00,9:47:00,8:15:00,9:46:00,8:13:00,9:49:00,8:15:00,8:25:00,146
14-01-26,Shift A,Qatar Airways,QR1456,B787,HRE-DOH via LUN,5,15:00:00,16:30:00,15:00:00,16:25:00,15:03:00,16:12:00,15:04:00,16:11:00,15:02:00,16:14:00,15:04:00,15:13:00,53
14-01-26,Shift A,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,6,1:20:00,2:20:00,1:27:00,2:28:00,1:31:00,2:11:00,,,1:30:00,2:13:00,1:32:00,1:38:00,24
14-01-26,Shift A,Kenya Airways,KQ704,B737,NBO-HRE via LUN,7,17:20:00,18:10:00,17:24:00,18:10:00,17:30:00,17:54:00,,,17:29:00,17:56:00,17:31:00,17:43:00,26
14-01-26,Shift A,Kenya Airways,KQ706,B737,NBO-HRE via LUN,1,9:10:00,10:00:00,9:24:00,9:58:00,9:30:00,9:49:00,,,9:29:00,9:51:00,9:31:00,9:39:00,180
15-01-26,Shift A,Air Botswana,BP312,E175,GBE-HRE via LUN,1,8:50:00,9:40:00,9:04:00,9:30:00,9:07:00,9:17:00,,,9:06:00,9:19:00,9:08:00,9:19:00,155
15-01-26,Shift A,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,2,11:45:00,12:20:00,11:32:00,12:28:00,11:38:00,12:17:00,,,11:37:00,12:19:00,11:39:00,11:51:00,158
15-01-26,Shift A,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,3,13:10:00,13:45:00,13:08:00,13:40:00,13:13:00,13:33:00,,,13:12:00,13:35:00,13:14:00,13:26:00,192
15-01-26,Shift A,South African Airways,SA62,A320,JNB-JNB via LUN,4,12:40:00,13:30:00,12:48:00,13:23:00,12:51:00,13:10:00,,,12:50:00,13:12:00,12:52:00,13:03:00,139
15-01-26,Shift A,Air Tanzania,TC212,A220,DAR-HRE via LUN,5,12:20:00,13:10:00,12:07:00,13:23:00,12:12:00,13:14:00,,,12:11:00,13:16:00,12:13:00,12:27:00,163
15-01-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,11:34:00,12:55:00,11:38:00,12:46:00,,,11:37:00,12:48:00,11:39:00,11:49:00,81
15-01-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,15:19:00,15:47:00,15:25:00,15:31:00,,,15:24:00,15:33:00,15:26:00,15:32:00,77
15-01-26,Shift A,Ethiopian Airways,ET873,B777,ADD-ADD via LUN,1,13:10:00,15:10:00,13:17:00,15:17:00,13:23:00,15:06:00,13:24:00,15:05:00,13:22:00,15:08:00,13:24:00,13:27:00,36
15-01-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:48:00,10:27:00,9:54:00,10:13:00,,,9:53:00,10:15:00,9:55:00,10:06:00,154
15-01-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:22:00,14:35:00,13:27:00,14:21:00,,,13:26:00,14:23:00,13:28:00,13:41:00,114
15-01-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,7:39:00,9:42:00,7:45:00,9:34:00,7:46:00,9:33:00,7:44:00,9:36:00,7:46:00,7:50:00,120
